start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,date,hour
1743436800000,2025-03-31 16:00:00,0.13718246,0.81938319,22.20146722,23.45820104,2025-03-31,16
1743440400000,2025-03-31 17:00:00,0.67312548,0.77569919,44.67414153,45.09940702,2025-03-31,17
1743444000000,2025-03-31 18:00:00,0.57400965,0.68844336,55.18110231,56.82695509,2025-03-31,18
1743447600000,2025-03-31 19:00:00,0.5541607,0.71699521,29.3253337,29.9246777,2025-03-31,19
1743451200000,2025-03-31 20:00:00,0.072639,0.51631317,4.12780326,4.35833994,2025-03-31,20
1743454800000,2025-03-31 21:00:00,0.44635033,0.43317364,12.85318562,12.94415969,2025-03-31,21
1743458400000,2025-03-31 22:00:00,1.17741996,0.51926965,80.93091755,81.24197733,2025-03-31,22
1743462000000,2025-03-31 23:00:00,0.09025645,0.51256594,2.72386058,2.79794998,2025-03-31,23
1743465600000,2025-04-01 00:00:00,0.3021534,0.45956993,26.33178172,27.79811312,2025-04-01,0
1743469200000,2025-04-01 01:00:00,0.22851934,0.41021417,9.39782306,9.59781213,2025-04-01,1
1743472800000,2025-04-01 02:00:00,0.55216928,0.40992968,40.52635056,42.51703479,2025-04-01,2
1743476400000,2025-04-01 03:00:00,0.73721183,0.50486866,56.85289278,59.71415808,2025-04-01,3
1743480000000,2025-04-01 04:00:00,0.80326318,0.55585621,42.96943611,45.78600123,2025-04-01,4
1743483600000,2025-04-01 05:00:00,0.59955791,0.47330448,17.93354179,17.98673722,2025-04-01,5
1743487200000,2025-04-01 06:00:00,0.31157638,0.50492162,27.00641509,28.97660369,2025-04-01,6
1743490800000,2025-04-01 07:00:00,0.77460495,0.5724147,64.64970402,71.26365499,2025-04-01,7
1743494400000,2025-04-01 08:00:00,0.10538304,0.5548238,8.9913125,12.75134759,2025-04-01,8
1743498000000,2025-04-01 09:00:00,0.65081548,0.56891611,23.85310081,24.08017294,2025-04-01,9
1743501600000,2025-04-01 10:00:00,0.3314349,0.51094798,29.21952564,35.46353403,2025-04-01,10
1743505200000,2025-04-01 11:00:00,0.17918555,0.42179403,13.03568162,13.61810144,2025-04-01,11
1743508800000,2025-04-01 12:00:00,0.27004816,0.37472121,13.73650985,14.04250433,2025-04-01,12
1743512400000,2025-04-01 13:00:00,0.35468438,0.38087949,32.87396038,35.11375401,2025-04-01,13
1743516000000,2025-04-01 14:00:00,0.98412172,0.41081046,88.64028761,94.47568518,2025-04-01,14
1743519600000,2025-04-01 15:00:00,0.58145103,0.47882017,62.53560033,79.65879083,2025-04-01,15
1743523200000,2025-04-01 16:00:00,1.56652392,0.60963567,99.4390875,104.95710245,2025-04-01,16
1743526800000,2025-04-01 17:00:00,0.27011711,0.60087598,16.87830782,18.09784657,2025-04-01,17
1743530400000,2025-04-01 18:00:00,0.3505074,0.62535053,27.91075085,32.94769524,2025-04-01,18
1743534000000,2025-04-01 19:00:00,0.82636413,0.70482424,30.31570358,30.57547286,2025-04-01,19
1743537600000,2025-04-01 20:00:00,0.2713809,0.69292374,11.33231174,11.39799793,2025-04-01,20
1743541200000,2025-04-01 21:00:00,0.12453219,0.57012524,6.70877666,6.9738027,2025-04-01,21
1743544800000,2025-04-01 22:00:00,0.31630902,0.53224781,13.78673035,14.2339059,2025-04-01,22
1743548400000,2025-04-01 23:00:00,0.29588972,0.35072864,17.06582514,17.45749341,2025-04-01,23
1743552000000,2025-04-02 00:00:00,0.33384438,0.35983253,23.5684403,24.70448396,2025-04-02,0
1743555600000,2025-04-02 01:00:00,1.75395944,0.56032568,107.86815507,108.74548554,2025-04-02,1
1743559200000,2025-04-02 02:00:00,1.13492157,0.60440532,115.77913274,119.1667651,2025-04-02,2
1743562800000,2025-04-02 03:00:00,0.46568684,0.63216331,42.1148759,45.17162361,2025-04-02,3
1743566400000,2025-04-02 04:00:00,0.65735315,0.70828059,37.57900548,38.12648246,2025-04-02,4
1743570000000,2025-04-02 05:00:00,0.40120477,0.72040855,27.54883614,28.88674332,2025-04-02,5
1743573600000,2025-04-02 06:00:00,0.42566798,0.7389483,8.48703109,8.51335952,2025-04-02,6
1743577200000,2025-04-02 07:00:00,1.34883818,0.88394742,122.55629022,128.13962747,2025-04-02,7
1743580800000,2025-04-02 08:00:00,2.3329714,0.96666341,198.82869916,200.63554058,2025-04-02,8
1743584400000,2025-04-02 09:00:00,0.7400779,0.91025717,37.87803077,38.48405061,2025-04-02,9
1743588000000,2025-04-02 10:00:00,0.11705207,0.86045221,7.70935265,8.19364468,2025-04-02,10
1743591600000,2025-04-02 11:00:00,0.25330975,0.80273172,17.47298757,18.23830185,2025-04-02,11
1743595200000,2025-04-02 12:00:00,0.25310877,0.78157515,16.97366573,17.97072271,2025-04-02,12
1743598800000,2025-04-02 13:00:00,2.68039505,1.10367902,282.88063329,289.48266505,2025-04-02,13
1743602400000,2025-04-02 14:00:00,0.67046847,1.00676906,52.25156587,56.31935163,2025-04-02,14
1743606000000,2025-04-02 15:00:00,0.19246441,0.70098235,13.4289358,15.78208189,2025-04-02,15
1743609600000,2025-04-02 16:00:00,0.45340201,0.66002865,26.22239237,27.65752271,2025-04-02,16
1743613200000,2025-04-02 17:00:00,0.91357843,0.77381813,53.5300412,53.90112756,2025-04-02,17
1743616800000,2025-04-02 18:00:00,0.22722831,0.77009221,11.99915631,12.95201343,2025-04-02,18
1743620400000,2025-04-02 19:00:00,0.70183099,0.83419538,36.79093357,37.19704231,2025-04-02,19
1743624000000,2025-04-02 20:00:00,1.39707412,0.65086382,67.84315777,72.64785431,2025-04-02,20
1743627600000,2025-04-02 21:00:00,0.25762225,0.59188579,14.43957391,15.19971295,2025-04-02,21
1743631200000,2025-04-02 22:00:00,2.81999202,0.96724688,125.36964821,126.89964089,2025-04-02,22
1743634800000,2025-04-02 23:00:00,1.12742315,1.06353561,44.87431528,45.09692597,2025-04-02,23
1743638400000,2025-04-03 00:00:00,0.60392725,1.01929973,22.16389396,22.34530842,2025-04-03,0
1743642000000,2025-04-03 01:00:00,1.01495758,1.13183248,81.23899926,87.28635174,2025-04-03,1
1743645600000,2025-04-03 02:00:00,0.58594543,1.1152774,31.2036748,31.64105325,2025-04-03,2
1743649200000,2025-04-03 03:00:00,0.33673158,0.96379989,29.15392206,31.31603735,2025-04-03,3
1743652800000,2025-04-03 04:00:00,0.44113188,0.99001556,21.18837841,21.61546197,2025-04-03,4
1743656400000,2025-04-03 05:00:00,0.30003242,0.63002133,18.66189579,19.20207519,2025-04-03,5
1743660000000,2025-04-03 06:00:00,1.06406033,0.6209695,76.71526821,79.80452501,2025-04-03,6
1743663600000,2025-04-03 07:00:00,1.19492054,0.70539711,77.88683738,78.86475569,2025-04-03,7
1743667200000,2025-04-03 08:00:00,0.43224917,0.62215305,27.91532453,28.96069433,2025-04-03,8
1743670800000,2025-04-03 09:00:00,0.4785793,0.60681503,28.51626929,30.15049559,2025-04-03,9
1743674400000,2025-04-03 10:00:00,0.22891127,0.59141213,27.26769294,31.36084401,2025-04-03,10
1743678000000,2025-04-03 11:00:00,1.34313039,0.72026906,89.31410257,89.98973646,2025-04-03,11
1743681600000,2025-04-03 12:00:00,0.61196384,0.76483069,42.12846331,44.67336027,2025-04-03,12
1743685200000,2025-04-03 13:00:00,0.73351264,0.71760959,64.69819214,68.95018821,2025-04-03,13
1743688800000,2025-04-03 14:00:00,2.14890192,0.85389265,184.75929566,197.69897624,2025-04-03,14
1743692400000,2025-04-03 15:00:00,0.81905828,0.90915109,87.83952637,91.73452779,2025-04-03,15
1743696000000,2025-04-03 16:00:00,0.61216687,0.92823503,16.50839238,16.52850542,2025-04-03,16
1743699600000,2025-04-03 17:00:00,1.45156115,1.1028993,112.88636096,121.93113652,2025-04-03,17
1743703200000,2025-04-03 18:00:00,2.86676916,1.32056198,181.4271231,192.07353404,2025-04-03,18
1743706800000,2025-04-03 19:00:00,1.30974776,1.4202454,87.91463627,90.37259567,2025-04-03,19
1743710400000,2025-04-03 20:00:00,1.08506079,1.47046656,44.31868345,44.48749238,2025-04-03,20
1743714000000,2025-04-03 21:00:00,1.23738918,1.34025046,66.17698125,66.81901599,2025-04-03,21
1743717600000,2025-04-03 22:00:00,0.13635176,1.24272095,3.51288857,3.54514583,2025-04-03,22
1743721200000,2025-04-03 23:00:00,0.30598385,1.19898052,16.25631121,16.82911177,2025-04-03,23
1743724800000,2025-04-04 00:00:00,0.20209832,1.02048583,7.68683206,7.88183456,2025-04-04,0
1743728400000,2025-04-04 01:00:00,0.48558059,0.68031604,23.16887835,23.30786811,2025-04-04,1
1743732000000,2025-04-04 02:00:00,0.25284472,0.52932989,20.83231075,21.99749077,2025-04-04,2
1743735600000,2025-04-04 03:00:00,1.01141177,0.5188086,68.90572092,70.79882364,2025-04-04,3
1743739200000,2025-04-04 04:00:00,0.23655631,0.37583247,13.06910584,13.48370964,2025-04-04,4
1743742800000,2025-04-04 05:00:00,0.30534843,0.39997486,12.53908306,12.82463414,2025-04-04,5
1743746400000,2025-04-04 06:00:00,1.05280802,0.50666402,55.48400956,56.85163303,2025-04-04,6
1743750000000,2025-04-04 07:00:00,0.23616614,0.51153085,14.41145893,15.58696557,2025-04-04,7
1743753600000,2025-04-04 08:00:00,1.7434284,0.6912234,110.91196606,111.57941742,2025-04-04,8
1743757200000,2025-04-04 09:00:00,0.8487723,0.77635591,73.52694833,85.72600252,2025-04-04,9
1743760800000,2025-04-04 10:00:00,1.3214607,0.82064861,116.94109185,130.8246092,2025-04-04,10
1743764400000,2025-04-04 11:00:00,2.05483476,1.08040268,113.35558446,117.12558149,2025-04-04,11
1743768000000,2025-04-04 12:00:00,1.7898377,1.29247257,129.62724984,143.18701586,2025-04-04,12
1743771600000,2025-04-04 13:00:00,0.51673852,1.21589122,36.47735654,38.2386506,2025-04-04,13
1743775200000,2025-04-04 14:00:00,1.18571591,1.35154118,96.39669977,100.78585268,2025-04-04,14
1743778800000,2025-04-04 15:00:00,0.59399143,1.1873359,83.23852144,84.34678274,2025-04-04,15
1743782400000,2025-04-04 16:00:00,0.72409346,1.16952464,10.84638457,10.86140193,2025-04-04,16
1743786000000,2025-04-04 17:00:00,0.23520637,1.01434545,18.88940892,19.52212838,2025-04-04,17
1743789600000,2025-04-04 18:00:00,1.46753184,0.93044503,77.38389669,77.77918757,2025-04-04,18
1743793200000,2025-04-04 19:00:00,0.79806518,0.78876324,32.36813682,32.72067238,2025-04-04,19
1743796800000,2025-04-04 20:00:00,1.45635048,0.92299352,30.56222596,30.58336002,2025-04-04,20
1743800400000,2025-04-04 21:00:00,0.64043854,0.84509676,40.69813656,40.98806673,2025-04-04,21
1743804000000,2025-04-04 22:00:00,0.18758351,0.78703848,12.28787112,12.38051146,2025-04-04,22
1743807600000,2025-04-04 23:00:00,0.69414872,0.78276066,32.47655552,32.62498961,2025-04-04,23
1743811200000,2025-04-05 00:00:00,0.21127578,0.77934201,16.79689259,17.53588933,2025-04-05,0
1743814800000,2025-04-05 01:00:00,0.08058704,0.58120704,5.67145025,6.12461513,2025-04-05,1
1743818400000,2025-04-05 02:00:00,0.03676308,0.47244959,0.36763077,0.36763077,2025-04-05,2
1743822000000,2025-04-05 03:00:00,0.47173672,0.33179048,37.19702976,39.1541481,2025-04-05,3
1743825600000,2025-04-05 04:00:00,5.54783131,1.03284659,238.03751802,238.55674634,2025-04-05,4
1743829200000,2025-04-05 05:00:00,0.19356775,1.03370149,12.58434829,13.54974265,2025-04-05,5
1743832800000,2025-04-05 06:00:00,0.5971546,1.01984518,30.84571858,31.05203918,2025-04-05,6
1743836400000,2025-04-05 07:00:00,0.80523674,1.10469675,34.48345827,34.62517992,2025-04-05,7
1743840000000,2025-04-05 08:00:00,1.00105323,1.23619192,27.98181577,28.02949037,2025-04-05,8
1743843600000,2025-04-05 09:00:00,0.15869614,1.25361093,6.76146685,7.1413265,2025-04-05,9
1743847200000,2025-04-05 10:00:00,0.26867702,1.2246024,25.4937883,26.06167136,2025-04-05,10
1743850800000,2025-04-05 11:00:00,1.32414301,0.62121836,55.18995172,55.61400658,2025-04-05,11
1743854400000,2025-04-05 12:00:00,1.62534214,0.82575755,97.16053887,99.14587054,2025-04-05,12
1743858000000,2025-04-05 13:00:00,0.85735241,0.86292867,83.77685598,84.877889,2025-04-05,13
1743861600000,2025-04-05 14:00:00,0.53625848,0.8245032,54.46409025,55.23462336,2025-04-05,14
1743865200000,2025-04-05 15:00:00,0.56278338,0.76189323,34.35377218,34.89256949,2025-04-05,15
1743868800000,2025-04-05 16:00:00,0.19588047,0.76720527,6.40796544,6.46405551,2025-04-05,16
1743872400000,2025-04-05 17:00:00,0.74535912,0.83530272,34.86828891,35.03187845,2025-04-05,17
1743876000000,2025-04-05 18:00:00,0.09233812,0.65933059,2.52218797,2.58546747,2025-04-05,18
1743879600000,2025-04-05 19:00:00,1.11606734,0.58657705,23.41741486,23.43741411,2025-04-05,19
1743883200000,2025-04-05 20:00:00,0.06010291,0.47268426,2.86451685,2.94504254,2025-04-05,20
1743886800000,2025-04-05 21:00:00,0.15827509,0.41868663,7.05342588,7.12237894,2025-04-05,21
1743890400000,2025-04-05 22:00:00,11.38435075,1.96462483,261.82106793,261.84006717,2025-04-05,22
1743894000000,2025-04-05 23:00:00,0.49673164,2.00760357,14.37621315,14.40521765,2025-04-05,23
1743897600000,2025-04-06 00:00:00,0.05410313,1.90885271,1.4549871,1.51488762,2025-04-06,0
1743901200000,2025-04-06 01:00:00,0.04157806,1.90160127,0.57827265,0.58209279,2025-04-06,1
1743904800000,2025-04-06 02:00:00,0.18700223,1.76887769,10.3367926,10.65912715,2025-04-06,2
1743908400000,2025-04-06 03:00:00,0.75624515,1.86832658,45.86572803,47.64344471,2025-04-06,3
1743912000000,2025-04-06 04:00:00,0.03604713,1.85086544,1.14878266,1.2256024,2025-04-06,4
1743915600000,2025-04-06 05:00:00,0.12546161,0.24245271,6.8538335,7.15131181,2025-04-06,5
1743919200000,2025-04-06 06:00:00,0.21406216,0.20207135,1.07031079,1.07031079,2025-04-06,6
1743922800000,2025-04-06 07:00:00,0.23173997,0.22744804,14.35017943,14.59961814,2025-04-06,7
1743926400000,2025-04-06 08:00:00,0.06827844,0.23126238,2.83252159,3.07252961,2025-04-06,8
1743930000000,2025-04-06 09:00:00,0.18286674,0.2306716,3.98393997,4.02306817,2025-04-06,9
1743933600000,2025-04-06 10:00:00,0.37967736,0.1768762,22.77190596,23.5399962,2025-04-06,10
1743937200000,2025-04-06 11:00:00,3.61517604,0.68818033,68.66052345,68.68834485,2025-04-06,11
1743940800000,2025-04-06 12:00:00,0.33005616,0.71740812,17.52101234,17.82303276,2025-04-06,12
1743944400000,2025-04-06 13:00:00,1.14841638,0.8508873,129.28323016,130.91946679,2025-04-06,13
1743948000000,2025-04-06 14:00:00,0.06310699,0.82679687,2.53975673,2.71360038,2025-04-06,14
1743951600000,2025-04-06 15:00:00,1.60355715,1.0461224,119.8617,120.26678625,2025-04-06,15
1743955200000,2025-04-06 16:00:00,5.51408906,1.80772559,165.17752863,165.42267178,2025-04-06,16
1743958800000,2025-04-06 17:00:00,1.35369885,1.94687152,97.55247451,98.82001623,2025-04-06,17
1743962400000,2025-04-06 18:00:00,3.44405696,1.92242594,314.59596145,375.40220859,2025-04-06,18
1743966000000,2025-04-06 19:00:00,0.52267312,1.94994264,29.36913724,30.83771432,2025-04-06,19
1743969600000,2025-04-06 20:00:00,0.12338448,1.80350952,7.29917829,7.77322219,2025-04-06,20
1743973200000,2025-04-06 21:00:00,2.27075208,2.11888739,97.12374046,97.64233964,2025-04-06,21
1743976800000,2025-04-06 22:00:00,0.22816276,1.92240247,11.78690881,12.54895169,2025-04-06,22
1743980400000,2025-04-06 23:00:00,1.63169636,1.36777494,112.75678056,119.11383451,2025-04-06,23
1743984000000,2025-04-07 00:00:00,1.42843514,1.37845156,75.99150548,84.27767317,2025-04-07,0
1743987600000,2025-04-07 01:00:00,1.88033196,1.15506227,147.46973051,154.187221,2025-04-07,1
1743991200000,2025-04-07 02:00:00,0.82170536,1.19778116,35.2438244,36.97674119,2025-04-07,2
1743994800000,2025-04-07 03:00:00,1.48452503,1.39222981,73.96552524,75.71077635,2025-04-07,3
1743998400000,2025-04-07 04:00:00,1.01921585,1.21343892,155.62482449,194.67022752,2025-04-07,4
1744002000000,2025-04-07 05:00:00,0.82231,1.2983171,13.96319887,13.97926999,2025-04-07,5
1744005600000,2025-04-07 06:00:00,2.12000336,1.36807524,234.74488,309.52049077,2025-04-07,6
1744009200000,2025-04-07 07:00:00,0.91323314,1.29447496,73.83847674,96.80271292,2025-04-07,7
1744012800000,2025-04-07 08:00:00,1.05683884,1.17683308,135.93671693,200.79937953,2025-04-07,8
1744016400000,2025-04-07 09:00:00,3.1656533,1.51168279,280.65913324,294.40575731,2025-04-07,9
1744020000000,2025-04-07 10:00:00,3.41827261,1.78793244,105.8033812,105.96645088,2025-04-07,10
1744023600000,2025-04-07 11:00:00,0.47802961,1.71062012,48.58992449,53.06128664,2025-04-07,11
1744027200000,2025-04-07 12:00:00,4.51140983,2.23763438,435.40823736,437.60675359,2025-04-07,12
1744030800000,2025-04-07 13:00:00,0.9246217,2.06686558,80.39772275,94.31141357,2025-04-07,13
1744034400000,2025-04-07 14:00:00,1.06702253,2.08883549,75.07384153,76.82562212,2025-04-07,14
1744038000000,2025-04-07 15:00:00,2.02994379,2.22785048,129.03914695,140.06612145,2025-04-07,15
1744041600000,2025-04-07 16:00:00,0.32996159,1.82275167,11.38051378,11.54865574,2025-04-07,16
1744045200000,2025-04-07 17:00:00,0.65338063,1.4277671,42.06100148,44.42988283,2025-04-07,17
1744048800000,2025-04-07 18:00:00,0.69630648,1.45894951,55.73485178,57.09713145,2025-04-07,18
1744052400000,2025-04-07 19:00:00,0.68453981,0.91225379,22.43493939,22.58981385,2025-04-07,19
1744056000000,2025-04-07 20:00:00,0.12154568,0.79752864,5.39519631,5.59110119,2025-04-07,20
1744059600000,2025-04-07 21:00:00,0.09663155,0.65890136,5.8827176,6.08778739,2025-04-07,21
1744063200000,2025-04-07 22:00:00,0.25068356,0.40472133,9.57462051,9.77665898,2025-04-07,22
1744066800000,2025-04-07 23:00:00,0.52897101,0.43315125,13.69965537,13.75324638,2025-04-07,23
1744070400000,2025-04-08 00:00:00,0.52185488,0.41436185,34.9342701,35.48613156,2025-04-08,0
1744074000000,2025-04-08 01:00:00,0.20234358,0.34379572,12.08694092,12.54530181,2025-04-08,1
1744077600000,2025-04-08 02:00:00,0.53338462,0.32220213,45.36218881,47.47123145,2025-04-08,2
1744081200000,2025-04-08 03:00:00,1.21899754,0.47898096,26.71478524,26.81794577,2025-04-08,3
1744084800000,2025-04-08 04:00:00,1.24892575,0.64359442,93.34651234,94.91835672,2025-04-08,4
1744088400000,2025-04-08 05:00:00,1.14459098,0.77129548,66.18892518,69.82004995,2025-04-08,5
1744092000000,2025-04-08 06:00:00,0.53219706,0.77175634,34.65012169,35.12500616,2025-04-08,6
1744095600000,2025-04-08 07:00:00,0.28860997,0.73843564,21.85477632,23.08879795,2025-04-08,7
1744099200000,2025-04-08 08:00:00,0.50311017,0.7814023,27.90754539,28.17416953,2025-04-08,8
1744102800000,2025-04-08 09:00:00,0.29774129,0.74773897,22.15445865,27.68994026,2025-04-08,9
1744106400000,2025-04-08 10:00:00,0.41129719,0.6323532,30.59522833,32.08118121,2025-04-08,10
1744110000000,2025-04-08 11:00:00,0.96898901,0.59236224,35.65756485,35.85259335,2025-04-08,11
1744113600000,2025-04-08 12:00:00,1.67422859,0.66802475,123.26282823,125.56714437,2025-04-08,12
1744117200000,2025-04-08 13:00:00,0.74406906,0.69829218,46.96012021,48.36448899,2025-04-08,13
1744120800000,2025-04-08 14:00:00,1.88952392,0.92699418,58.41808456,58.57524141,2025-04-08,14
1744124400000,2025-04-08 15:00:00,1.51265882,1.07121541,131.88416006,134.62663504,2025-04-08,15
1744128000000,2025-04-08 16:00:00,0.78347209,1.14060553,67.10141195,69.72901571,2025-04-08,16
1744131600000,2025-04-08 17:00:00,1.18571412,1.25123652,64.6782739,66.39999048,2025-04-08,17
1744135200000,2025-04-08 18:00:00,1.62504558,1.34495888,51.92017032,52.00145855,2025-04-08,18
1744138800000,2025-04-08 19:00:00,1.28448484,1.2892812,76.09008804,78.35357512,2025-04-08,19
1744142400000,2025-04-08 20:00:00,1.95041586,1.46161646,125.70372395,130.67786238,2025-04-08,20
1744146000000,2025-04-08 21:00:00,0.40355352,1.24933498,17.47425581,17.75635493,2025-04-08,21
1744149600000,2025-04-08 22:00:00,0.62440833,1.12244205,34.52183746,35.59127487,2025-04-08,22
1744153200000,2025-04-08 23:00:00,0.6495674,1.10331281,34.02027705,34.42707206,2025-04-08,23
1744156800000,2025-04-09 00:00:00,1.62809966,1.16651074,37.40243161,37.4462922,2025-04-09,0
1744160400000,2025-04-09 01:00:00,1.70097426,1.1773577,147.43807918,159.89158033,2025-04-09,1
1744164000000,2025-04-09 02:00:00,1.82047777,1.25392811,40.02642802,40.05051085,2025-04-09,2
1744167600000,2025-04-09 03:00:00,1.00212597,1.11845813,110.4374871,132.28062756,2025-04-09,3
1744171200000,2025-04-09 04:00:00,0.59188943,1.14536326,38.89581284,39.65659208,2025-04-09,4
1744174800000,2025-04-09 05:00:00,0.56812687,1.13732305,48.28493841,56.24456052,2025-04-09,5
1744178400000,2025-04-09 06:00:00,1.98051851,1.32745892,49.41975163,49.51296264,2025-04-09,6
1744182000000,2025-04-09 07:00:00,0.80045392,1.20922382,56.2320431,57.63268222,2025-04-09,7
1744185600000,2025-04-09 08:00:00,0.71334732,1.06813426,59.42614923,62.0612171,2025-04-09,8
1744189200000,2025-04-09 09:00:00,0.53777309,0.88489073,33.08309022,33.87970475,2025-04-09,9
1744192800000,2025-04-09 10:00:00,0.33907369,0.79016898,17.01238515,17.29275801,2025-04-09,10
1744196400000,2025-04-09 11:00:00,0.61372833,0.79328882,36.20199632,36.82369981,2025-04-09,11
1744200000000,2025-04-09 12:00:00,0.91574399,0.84294841,50.69283528,51.2816632,2025-04-09,12
1744203600000,2025-04-09 13:00:00,0.9962739,0.70234203,78.3362089,80.69818623,2025-04-09,13
1744207200000,2025-04-09 14:00:00,1.12461445,0.74865068,78.62429061,83.22146923,2025-04-09,14
1744210800000,2025-04-09 15:00:00,2.30477469,0.97599745,100.96362011,101.41008645,2025-04-09,15
1744214400000,2025-04-09 16:00:00,0.23555236,0.93282306,10.45380984,10.59985601,2025-04-09,16
1744218000000,2025-04-09 17:00:00,2.21772042,1.20120116,149.82090813,153.02270911,2025-04-09,17
1744221600000,2025-04-09 18:00:00,2.15201816,1.42095685,263.94669863,290.52245116,2025-04-09,18
1744225200000,2025-04-09 19:00:00,0.38383561,1.34496994,21.77126539,22.2624655,2025-04-09,19
1744228800000,2025-04-09 20:00:00,3.94901733,1.76679043,215.97227815,217.19595311,2025-04-09,20
1744232400000,2025-04-09 21:00:00,1.15158757,1.77064373,93.30062781,94.43018107,2025-04-09,21
1744236000000,2025-04-09 22:00:00,0.18420152,1.46770471,7.13586543,7.36806081,2025-04-09,22
1744239600000,2025-04-09 23:00:00,0.09459793,1.44756836,5.99168113,6.62185476,2025-04-09,23
1744243200000,2025-04-10 00:00:00,0.35808832,1.18190663,18.81151045,21.12721099,2025-04-10,0
1744246800000,2025-04-10 01:00:00,1.36422595,1.06936489,141.02802914,154.15753242,2025-04-10,1
1744250400000,2025-04-10 02:00:00,0.632482,1.1048858,48.62429034,52.49600569,2025-04-10,2
